pitch_hist_cos_10,pitch_hist_cos_20,pitch_hist_cos_50,pitch_hist_cos_100,file_name,grade
0.2781608935254519,0.25035187333748016,0.06677369668774838,0.012969658562054908,./submissions/49_recording-0-2019-01-07T06-17-05-300Z-0.wav,4
0.33637751666368154,0.3643603933689769,0.19065027791746553,0.017386952112805706,./submissions/53_recording-0-2019-01-11T06-21-27-678Z-0.wav,3
0.28665546088666943,0.20944564858868897,0.024625701609850562,0.005959922710472821,./submissions/54_recording-0-2019-01-11T06-38-52-096Z-0.wav,4
0.4246777004660794,0.3601377760466103,0.3952876216605815,0.06269646975528606,./submissions/60_recording-0-2019-01-15T17-13-18-532Z-0.wav,3
0.9653434756610998,0.9566048830018345,0.8930765351263455,0.7825252257396578,./submissions/61_recording-0-2019-01-15T17-17-11-334Z-0.wav,1
0.578449348378796,0.5647006328163585,0.5034933832955311,0.4993984336423051,./submissions/97_recording-0-2019-02-15T13-21-31-127Z-0.wav,1
0.7066133410989371,0.6709729670440374,0.5051390984370202,0.007047910145791822,./submissions/98_recording-0-2019-02-21T10-40-36-154Z-0.wav,4
0.34159659223071054,0.3116280122835716,0.11699924588705617,0.002612167495166342,./submissions/103_recording-0-2019-02-25T23-00-29-447Z-0.wav,4
0.3387456818014127,0.27073448004351475,0.02373198149519785,0.0019099426716418437,./submissions/105_recording-0-2019-02-25T23-07-35-099Z-0.wav,4
0.5670347673951878,0.5180632770439689,0.34031229174369165,0.012765833485883383,./submissions/109_recording-0-2019-02-27T14-03-12-470Z-0.wav,4
0.49715789430044993,0.46404934073123705,0.07098393947961079,0.012519329010936596,./submissions/119_recording-0-2019-02-27T17-11-30-210Z-0.wav,4
0.8540163441155011,0.8636190865385958,0.6545944785444635,0.4984957796740934,./submissions/121_recording-0-2019-02-28T01-40-53-437Z-0.wav,2
0.6792210046803469,0.661679779567186,0.5617087541663714,0.1865009659580105,./submissions/122_recording-0-2019-02-28T01-45-23-503Z-0.wav,3
0.5142060781234724,0.494089658304473,0.11151899401969903,0.01190513691630387,./submissions/127_recording-0-2019-03-02T18-01-45-359Z-0.wav,4
0.3997318832999505,0.36548753995466393,0.13487832224782764,0.0012417359346869412,./submissions/128_recording-0-2019-03-02T18-04-23-971Z-0.wav,4
0.363653704541672,0.3127313169850666,0.13503759266199916,0.008061033439443104,./submissions/129_recording-0-2019-03-06T08-55-40-566Z-0.wav,4
0.5072919812879677,0.48676239288112816,0.029137406378236055,0.004766424070246592,./submissions/152_recording-0-2019-03-11T15-15-28-451Z-0.wav,3
0.5449461657574685,0.5007508201688946,0.3414974216518172,0.2339767236107845,./submissions/193_recording-0-2019-03-13T18-58-57-377Z-0.wav,3
0.5416040858340693,0.5649031521046333,0.28900483208509853,0.0902956635951378,./submissions/194_recording-0-2019-03-13T18-59-38-471Z-0.wav,3
0.45211972461223976,0.3264188943119247,0.11478267124177106,0.0038433466823662,./submissions/211_recording-0-2019-03-18T17-02-46-446Z-0.wav,4
0.19114297675313754,0.2182771406179846,0.014294757953462984,0.0012226742781841873,./submissions/212_recording-0-2019-03-18T17-05-27-958Z-0.wav,4
0.609663587043516,0.5847830396248879,0.2961413775569978,0.004715867754446085,./submissions/213_recording-0-2019-03-19T09-35-10-383Z-0.wav,4
0.5068924178050592,0.45010418387972484,0.24634791889701704,0.002313381661229591,./submissions/218_recording-0-2019-03-19T17-19-00-212Z-0.wav,4
0.32177923145023074,0.2702792301983685,0.09956642901524478,0.008154410437805433,./submissions/223_recording-0-2019-03-19T17-48-45-461Z-0.wav,4
0.7819836381081607,0.7667505076856722,0.6682690780116037,0.45161430569884353,./submissions/395_recording-0-2019-03-21T05-45-37-822Z-0.wav,2
0.5908568149919082,0.5196529762198272,0.33187431091183794,0.003719609586155952,./submissions/432_recording-0-2019-03-28T14-56-04-736Z-0.wav,4
0.9738982275451101,0.9632556642891259,0.9439288283186558,0.8354423526298949,./submissions/443_recording-0-2019-03-29T12-37-48-905Z-0.wav,1
0.4752303106227192,0.4914250059723737,0.11036695654851966,0.009777378411348969,./submissions/451_recording-0-2019-03-29T22-16-08-466Z-0.wav,4
0.2562105634881686,0.23316432027566608,0.05606398468217839,0.002641689767134213,./submissions/452_recording-0-2019-03-29T22-17-18-547Z-0.wav,4
0.16469497172816774,0.15881728900693298,0.011256240185513192,0.0013060106969786237,./submissions/544_recording-0-2019-04-30T14-22-33-790Z-0.wav,4
0.8100417785801749,0.7953389316121533,0.6000883367322868,0.5596969592230061,./submissions/627_0bc3a45f3d5b47c6a7ec5b6e95a49fa5.wav,2
0.42566507463640546,0.3097323385939431,0.0959352915196811,0.002520740004839227,./submissions/697_ab1d3a3886594915a74054779e962663.wav,4
0.3638620448294046,0.3326117407704626,0.060711763569089215,0.015484267664809146,./submissions/698_2dc99149f325476b9798ee6250cdaadd.wav,3
0.4964514226430133,0.385548536231927,0.004565647397159334,0.001278413600587973,./submissions/685_1ff819109d494c5eb7dfb8054367625d.wav,4
0.4530736114004472,0.46936807616131593,0.37293653507066765,0.015275744424861737,./submissions/691_bce45112c85340d6a1f3a927f28c656d.wav,3
0.4849812003949502,0.42782143422042307,0.17368224820084557,0.008391991193395757,./submissions/705_68da583a216c416b8488dccde1d10a5d.wav,4
0.4555594570557916,0.37330900693324903,0.19845172404073785,0.015601387618825333,./submissions/716_f6040d1091ae4b3aa0c1d1bc9f9efce9.wav,4
0.17987440324336113,0.14516965549464012,0.019360404473669386,0.0013827414860339924,./submissions/721_dcd0c4dc919043c8b5ca3aa4b9e55f8d.wav,4
0.17052451775704439,0.07063629098108264,0.03860169644047089,0.017740593075491147,./submissions/722_49cb61f697aa4078975de169f630fbda.wav,4
0.38400466416901513,0.39282110848253016,0.059782391502695785,0.006045110870410597,./submissions/727_8cf8dd5f338c4456b83b19da4fbcbbec.wav,4
0.892710212297937,0.8730407905676706,0.736378059849074,0.474988681583568,./submissions/732_b0b04c2b8ad243bd87bb941ad6faa167.wav,2
0.16631690477899078,0.08881348244080438,0.004525887340911961,0.0014560353201948048,./submissions/737_47fc236b191f4973a70505e2efa313a5.wav,4
0.4745238569398886,0.4098578895547228,0.20312719236052937,0.08260988554878934,./submissions/747_84ca2e743e3f4ed4a4e49dde3ed9fab1.wav,4
0.4671414050803862,0.46172230803123654,0.1794241259715469,0.0039498107703382895,./submissions/872_5952803aedcd445a80f4085dbe9cb946.wav,4
0.47400820022783385,0.47825754544857335,0.07266367467454533,0.002388395347874109,./submissions/874_6cc9cc73c03b496386a71ea32b02b917.wav,4
0.5802098346006461,0.4848471883510822,0.13908759240614846,0.0283556883638556,./submissions/875_3c9b55314e9649f1a476484a18037cfc.wav,4
0.3106505008257231,0.2850456806485635,0.14329209098880566,0.03374014746735436,./submissions/876_0866a28f897541e09572d2f5560a2d2b.wav,4
0.4714164558092574,0.48666068131287565,0.2868472422667844,0.055495620736492945,./submissions/877_d0acb5bcc105436b960cb4e1b1af1190.wav,4
0.6957054413454337,0.6565653535611486,0.4435519172405808,0.14868952354995743,./submissions/878_5707b93f629b4d32bd470975e9c427c5.wav,3
0.5105514518041362,0.49387183546492597,0.35889338925091024,0.12417373857879838,./submissions/879_a4d5d8c017d54025a87ab03fbd30fd7e.wav,3
0.5918483479250883,0.5495776822700319,0.35375775743579296,0.0877802594060151,./submissions/880_a2fab9b89f2e4300a326b6b3b7f4d3b7.wav,4
0.5117961055181753,0.4092988078461944,0.2929401352542599,0.06041819348799435,./submissions/50_recording-0-2019-01-07T06-18-53-092Z-0.wav,3
1.0,1.0,1.0,1.0,./submissions/92_recording-0-2019-02-14T20-32-46-907Z-0.wav,1
1.0,1.0,1.0,1.0,./submissions/93_recording-0-2019-02-14T20-35-30-535Z-0.wav,1
0.8483591248008578,0.7936887385860321,0.7085195797736569,0.28239152617141505,./submissions/94_recording-0-2019-02-14T20-49-15-639Z-0.wav,3
0.7820932618395264,0.7006132452996242,0.5659516714048358,0.2739194155475121,./submissions/95_recording-0-2019-02-14T20-52-50-434Z-0.wav,2
0.7322771214280006,0.6925766804204811,0.5525388738913837,0.26078994720909143,./submissions/96_recording-0-2019-02-14T19-55-55-447Z-0.wav,3
0.6973593464036605,0.6160752053681285,0.34186222979960224,0.1552998736029843,./submissions/107_recording-0-2019-02-25T23-12-11-026Z-0.wav,2
0.5964593718063672,0.516567503863077,0.258754819390465,0.03986185633254155,./submissions/111_recording-0-2019-02-27T14-05-33-868Z-0.wav,4
0.6562519249140324,0.5569178597631741,0.3544899680559534,0.19426066323212857,./submissions/131_recording-0-2019-03-06T08-59-22-240Z-0.wav,3
0.6977725937864536,0.5779043428142024,0.4981215134949492,0.13006236476907715,./submissions/216_recording-0-2019-03-19T09-37-49-755Z-0.wav,4
0.6411581681701796,0.5562033846121374,0.33617697109304767,0.08147360443339455,./submissions/220_recording-0-2019-03-19T17-28-22-310Z-0.wav,4
0.6558671369205428,0.5586533302159047,0.5197423347951521,0.2693075463056876,./submissions/225_recording-0-2019-03-19T18-03-23-914Z-0.wav,2
0.7447358657921287,0.6600920312742923,0.5189879400091096,0.20345810712953608,./submissions/397_recording-0-2019-03-21T05-54-09-796Z-0.wav,2
0.7387721896961521,0.6710179995021811,0.45955191018690983,0.2775526256491108,./submissions/429_recording-0-2019-03-23T12-02-42-226Z-0.wav,2
0.6382448082333063,0.5178172490716818,0.1965979655307975,0.02783085349828496,./submissions/434_recording-0-2019-03-28T14-59-20-351Z-0.wav,4
0.6132329847466703,0.5502894049192116,0.2887581764641874,0.07634201765944516,./submissions/628_04e2c4b42df94fee945d428dc23dbd87.wav,4
0.7339448961821663,0.6302126932981568,0.3393703297855584,0.12896634005813468,./submissions/699_ac3e3938b6a7406c9b673f95b6db699e.wav,3
0.581812646048258,0.5057479641064796,0.3093657324636013,0.16814021741510415,./submissions/700_807b37522989447e8345a983fbbb845e.wav,3
0.37877904983990657,0.25889127260177053,0.1727261973800863,0.06319109769054265,./submissions/686_3ac1fcd9822a488e81f6ababab756eba.wav,4
0.6286099878506212,0.5241212665086545,0.3773860434598122,0.14602781088111694,./submissions/692_894c0a10495642e9a569f6405d8b4d0c.wav,3
0.628785554153243,0.49817216832627503,0.3097116635926352,0.12344977799246007,./submissions/693_415abbfa8af04820a8aaef00c08d4d7d.wav,3
0.3655228214175097,0.28262381437821643,0.1305562836180885,0.06098204993991104,./submissions/706_4db5a57a6c5b458bbb45042af0a6eb09.wav,4
0.43156378845477716,0.3203695459866166,0.21015754362421685,0.03804995052169608,./submissions/707_5188d8d1d44649aca5f428610fe378e5.wav,4
0.5601262958613276,0.5309115222622918,0.29436310487889994,0.07897292816891224,./submissions/717_fba930c05f464e06aee6433601ef8c07.wav,4
0.46207787462766814,0.393006400570676,0.19810786199410163,0.04927229730582121,./submissions/723_31facd9096ab4960b890beb34e5ff70b.wav,4
0.42257450277485853,0.3838488848330718,0.120449858318259,0.04783961350526585,./submissions/728_b302906d70324b15b55894ea6e53fce1.wav,4
0.5738878517549684,0.5157250363104737,0.3926748176484336,0.29713025994926046,./submissions/733_a6e3c36923e5433897b040a33543e4f1.wav,2
0.4844424241738649,0.42083034945689585,0.24707602708357698,0.023194145075681624,./submissions/738_bec1bd0660de4404a4b881e8d0ec06d1.wav,4
0.7185522564975209,0.6851119933000646,0.4824245839273036,0.17730261076141351,./submissions/748_3d73e07bb11e473b99e6ca98c4e56d74.wav,3
0.8089682467800624,0.730934395494991,0.6453744131221297,0.3760129201428627,./submissions/881_d21694af4fec42c4b0bebcc8cf871c0d.wav,2
0.8614480744964955,0.8019151392649699,0.7297593089641006,0.5761824808593748,./submissions/882_1cc49cc123d943d4b9baa40797ee8402.wav,1
0.6753359176371848,0.5328695370223427,0.28742396351663213,0.060505402110635716,./submissions/883_3f830a5406404fcaa3de118cf98e301e.wav,4
0.578557536162822,0.5360333017191491,0.3163411450593937,0.11472041536350538,./submissions/112_recording-0-2019-02-27T14-07-07-139Z-0.wav,3
0.7018216966572787,0.6274135372382796,0.4023674763811372,0.08779378612017262,./submissions/217_recording-0-2019-03-19T09-38-31-507Z-0.wav,4
0.5825721716747613,0.4650738084383444,0.2770283710407276,0.057065315381661576,./submissions/221_recording-0-2019-03-19T17-31-15-740Z-0.wav,4
0.8525967149942411,0.8129591606203834,0.7347089636479306,0.5403720029903639,./submissions/226_recording-0-2019-03-19T18-06-14-232Z-0.wav,2
0.7569442634897732,0.7155419291974192,0.5942322006077168,0.27986796360455696,./submissions/398_recording-0-2019-03-21T05-58-21-340Z-0.wav,2
1.0,1.0,1.0,1.0,./submissions/435_recording-0-2019-03-28T15-03-34-147Z-0.wav,1
0.5390886475024657,0.5283234027679728,0.3271455488830883,0.177984380746309,./submissions/701_d3593b89c0ce400a9b31df852ff6f9ae.wav,3
0.7593406972893868,0.705140355290434,0.4871510116295504,0.3273408364517687,./submissions/687_e608fcb851124a90906c828e8617ed9e.wav,2
0.5287293166390306,0.45385732382299177,0.23916794790275744,0.04343615868623436,./submissions/688_a65ad86e30df4c508d117683e42dd0b9.wav,4
0.6650067256019943,0.5829801324215955,0.3644016008077898,0.125516390212389,./submissions/702_3e9e4bbd348445e6a06a682abc7aa256.wav,3
0.7313578648361789,0.6862462531688578,0.402406271698911,0.20427089154337,./submissions/694_993a894b15f347cf96a87124da0b1598.wav,2
0.5388242954724739,0.45105499869323945,0.27861950589131446,0.13251284666778923,./submissions/708_fffda4bb7feb45608629df6911a705f7.wav,3
0.5827330205476342,0.5008384631835704,0.40105590867373947,0.21374812123724699,./submissions/709_4aa8bd2a186743679200424e9d9c54f1.wav,3
0.661181550048343,0.6115199287768017,0.31388574542669084,0.14631347307870848,./submissions/718_b6541684d52045538ed3fedb3d98af02.wav,3
0.48893622457796987,0.30989117477203465,0.20100603469434658,0.05860839433598069,./submissions/724_340cda95cfbf4f778efdae52a4270f5f.wav,4
0.5298378517797397,0.4272472755296001,0.21269560805022694,0.114035937936663,./submissions/729_295d89f0c3bc4294ba834775f413be6b.wav,4
0.6729578385192848,0.6335814064369949,0.5151608862075289,0.34620710268068505,./submissions/734_0d1fa8aac590438babd78bdc8528b803.wav,2
0.44396554610289496,0.31037125769124463,0.16898802414897848,0.0366414397535121,./submissions/739_df377a4cff504332be86d8ffce4416b7.wav,4
0.5401732155742632,0.40152506591301707,0.2460249933801693,0.07538635367438162,./submissions/749_5f9a2fe1558d4cb9b7e8af3bb3c95dd5.wav,4
0.4956079978266424,0.38922527674823276,0.11940774133437168,0.0335174727886684,./submissions/114_recording-0-2019-02-27T14-11-55-095Z-0.wav,4
0.6747647272664177,0.606996801968461,0.522756544839078,0.3738793188145689,./submissions/400_recording-0-2019-03-21T06-10-36-130Z-0.wav,2
0.9167802480034876,0.8659159792897708,0.7872115081872547,0.7606453207492562,./submissions/437_recording-0-2019-03-28T15-10-13-987Z-0.wav,1
0.8769966592692809,0.8527295814857834,0.7980841570248203,0.7364274959027927,./submissions/695_9b12a044667c49ef8a5bcd1450ee2263.wav,1
0.6467695414384935,0.5794350741383717,0.5063784248490061,0.3795170921021295,./submissions/689_2e8c78d1124a4d109f559a758e98e055.wav,2
0.6889068990444744,0.655461398523462,0.49400252003734324,0.40983420709178053,./submissions/703_e04b0bcceef74389aba25535bfbc75ca.wav,2
0.562997213079192,0.4945384706048584,0.2440333451753906,0.06346740945270025,./submissions/710_82d8828b31464b16bf058c506c74979d.wav,3
0.47925600989408085,0.3953747647532219,0.14116497026629923,0.08411760050337633,./submissions/711_7e4e6130557c4825b512aefd81462bf4.wav,4
0.7748099669202719,0.7148022260668397,0.6551230403524655,0.4999747747153817,./submissions/719_6756ea40a50648e8aa9b97035a631067.wav,2
0.45972004962021423,0.3951853662934849,0.2109655483284503,0.09593283043467112,./submissions/725_87cac6fe9beb41579964df9563a07698.wav,3
0.5406401931826305,0.38867879360184115,0.20842795409925413,0.06245627494435263,./submissions/730_710e195359594ae2b9fdc8e6ffe4713e.wav,3
0.8026604104375249,0.7830786031467535,0.6304577662730779,0.5366216344685723,./submissions/735_57f2dc7bfbbe4c83ab125c8abc8ec585.wav,2
0.5347028905839404,0.43301261297665816,0.20689873267746944,0.05817258250003639,./submissions/740_d02228022ee84cceace956fdbfbfeaf3.wav,3
0.46485310324878604,0.3593536366163964,0.2100618061221151,0.08652581764505339,./submissions/741_14fbec87eb464e2c86f659c877836140.wav,4
0.5174391354305214,0.3932745933443224,0.21093455358760305,0.10200944225701063,./submissions/115_recording-0-2019-02-27T14-13-07-659Z-0.wav,4
0.8087960956028427,0.7670315285444327,0.6596734548805094,0.47561177037476277,./submissions/401_recording-0-2019-03-21T06-15-38-032Z-0.wav,2
0.680234442780201,0.6689993486072305,0.5381838674821988,0.43936641224840955,./submissions/438_recording-0-2019-03-28T15-12-53-321Z-0.wav,2
1.0,1.0,1.0,1.0,./submissions/439_recording-0-2019-03-28T15-15-01-578Z-0.wav,1
0.802952580231052,0.766031146612686,0.65508070483239,0.5520246060822436,./submissions/696_378e1a639e2b438ca97627a55b5ba5e7.wav,1
0.607369039890464,0.49008096577670307,0.4081598346298873,0.307118622410408,./submissions/690_87db61b6b25c4851b3dfbe4ff213415d.wav,2
0.9107569543202401,0.8804791611562852,0.8400066309459954,0.8476982507555564,./submissions/704_0a41e95683104b89851db96b7a7558f4.wav,1
0.5873234278301157,0.5084872715473515,0.28938238431775387,0.15435467590728832,./submissions/712_fb13f435d647452dae93982d87719ce7.wav,3
0.5517244485488453,0.5057143627700004,0.20955673575087047,0.05224704867372979,./submissions/713_12733bcad8934ef29cbd4443c85c397b.wav,4
0.548178492321105,0.42183344999032835,0.27538488645007525,0.10504243603061128,./submissions/714_34b8671f691f4a6db068de409f1f3cc0.wav,3
0.7193399731708142,0.6849353116112838,0.5564240513107653,0.41609757048632967,./submissions/720_0dc18aed27684142ba2d972359ba28ad.wav,2
0.5764715714996125,0.5156796111935996,0.2971271156781083,0.13892082284395849,./submissions/726_8a24d9584a7541ff92b0c15f986ae6ea.wav,3
0.6969968446493587,0.6422849339213277,0.37603687417452547,0.08360864738089764,./submissions/731_4fd4bcc929ff490e97eec016e923117e.wav,3
0.6876701621639915,0.6045440642610832,0.46304284909647064,0.2937978795627121,./submissions/736_96913a32352b410292c9379bed80f184.wav,2
0.7955012612601707,0.7693352173936736,0.6421730259890278,0.5153838465478933,./submissions/742_cba8ce64d66840c0be297072a0935fbb.wav,2
