pitch_hist_cos_10,pitch_hist_cos_20,pitch_hist_cos_50,pitch_hist_cos_100,mean_diff,std_diff,com_diff_dist,diff_0_20,diff_20_50,diff_50_100,diff_100_Inf,mean_diff_ext,diff_ext,com_diff_dist_ext,file_name,grade
0.6869958025227988,0.6133943715806629,0.4822233566368648,0.08496738193580877,38.9773466796875,58.91309011917923,5.56,0.33866666666666667,0.45066666666666666,0.144,0.06666666666666667,97.14262341438456,42.43017578125,7.659574468085107,./MASTgraded/51_mel1/performances/51_mel1_per101559_fail.wav,1.6666666666666667
0.7868781106785945,0.6875283876483306,0.5726436922515946,0.2646710493386604,88.65663854980468,91.64411241064718,6.8293333333333335,0.2986666666666667,0.25866666666666666,0.072,0.37066666666666664,225.66766487283908,141.1931915283203,9.851063829787234,./MASTgraded/51_mel1/performances/51_mel1_per102585_fail.wav,3.0
0.6643321455664009,0.5499020828529468,0.2709830730566047,0.10875330422769404,48.085814005533855,67.99555090325086,5.701333333333333,0.424,0.32,0.15466666666666667,0.10133333333333333,134.95900515292553,51.10279846191406,8.361702127659575,./MASTgraded/51_mel1/performances/51_mel1_per106160_pass.wav,3.6666666666666665
0.6330710746073144,0.4915763457750495,0.22942589937930888,0.03997471026922919,36.943508748372395,77.28240544036248,5.317333333333333,0.504,0.312,0.13866666666666666,0.04533333333333334,100.1269928952481,39.20233154296875,7.404255319148936,./MASTgraded/51_mel1/performances/51_mel1_per108959_pass.wav,4.0
0.7187654647802757,0.5435562921772961,0.3515355536392212,0.0697815008447097,39.29817730712891,49.74069433422649,5.690666666666667,0.368,0.41333333333333333,0.15466666666666667,0.064,90.91862349814556,46.077484130859375,7.627659574468085,./MASTgraded/51_mel1/performances/51_mel1_per109959_pass.wav,3.8333333333333335
0.9148846531954672,0.8805828444286912,0.5837195683524841,0.18482830194101518,49.16946944173177,34.10039315612205,6.336,0.16533333333333333,0.4266666666666667,0.33866666666666667,0.06933333333333333,91.90082339023022,58.33637237548828,7.680851063829787,./MASTgraded/51_mel1/performances/51_mel1_per113495_pass.wav,3.5
0.873786309457546,0.8211033009387628,0.6484371050033533,0.4774845727428798,177.05412837727866,191.19144176921168,8.04,0.168,0.21866666666666668,0.144,0.4693333333333333,488.0826313749273,434.7645263671875,12.01063829787234,./MASTgraded/51_mel1/performances/51_mel1_per133859_fail.wav,2.1666666666666665
0.7925988985897316,0.7084342628433117,0.6408636588882586,0.5296795186429338,218.73841560872395,181.95282730133567,8.722666666666667,0.16266666666666665,0.168,0.112,0.5573333333333333,454.8697438341506,372.38539123535156,11.957446808510639,./MASTgraded/51_mel1/performances/51_mel1_per138160_fail.wav,1.5
0.5349336543990305,0.49674676714255056,0.18603156683362182,0.019686812942078857,29.241891520182293,38.4001097395469,5.061333333333334,0.5626666666666666,0.272,0.12266666666666666,0.042666666666666665,76.95920351718334,34.1116943359375,7.24468085106383,./MASTgraded/51_mel1/performances/51_mel1_per139659_pass.wav,4.0
0.8310872664805227,0.7831509353770421,0.66515987367594,0.4665068533586006,105.56909598795573,87.30655758241662,7.466666666666667,0.17066666666666666,0.184,0.14666666666666667,0.49866666666666665,215.37572690273853,154.23680114746094,9.787234042553191,./MASTgraded/51_mel1/performances/51_mel1_per145095_fail.wav,2.3333333333333335
0.6531564137034607,0.40927494315479906,0.22255087784374922,0.0734193345171276,28.64907869466146,37.64214034821624,5.08,0.608,0.264,0.04,0.088,76.32946890973031,28.439544677734375,7.148936170212766,./MASTgraded/51_mel1/performances/51_mel1_per150859_pass.wav,3.8333333333333335
0.9305038063671957,0.9180509136082002,0.8746391736467432,0.8046982663573493,291.6418899790446,172.5148737968235,9.882666666666667,0.056,0.08266666666666667,0.08533333333333333,0.776,503.31875180183573,382.100399017334,12.24468085106383,./MASTgraded/51_mel1/performances/51_mel1_per152859_fail.wav,1.6666666666666667
0.6048609157544571,0.4440570712623863,0.3614847757992471,0.1739257422199143,69.58334737141926,101.87316566059117,6.093333333333334,0.4026666666666667,0.25866666666666666,0.16266666666666665,0.176,209.3115659673163,65.250732421875,9.446808510638299,./MASTgraded/51_mel1/performances/51_mel1_per154260_fail.wav,2.5
0.846651199248524,0.8148766859114862,0.483173260985804,0.29685001941674766,60.817061857859294,57.762422335983,6.442666666666667,0.216,0.37333333333333335,0.22933333333333333,0.18133333333333335,146.03115994372266,70.98244857788086,8.75531914893617,./MASTgraded/51_mel1/performances/51_mel1_per163559_fail.wav,3.0
0.7819217799460939,0.7624450037753697,0.5664293492155449,0.3831817033332401,175.24211299641928,181.76528722355772,7.970666666666666,0.18933333333333333,0.2613333333333333,0.09066666666666667,0.45866666666666667,453.72872048235956,404.98289489746094,12.03191489361702,./MASTgraded/51_mel1/performances/51_mel1_per114859_fail.wav,1.8333333333333333
0.5575207913876878,0.4828751611425151,0.28889540653108586,0.08829487716484159,43.90075567626953,88.19349119544273,5.501333333333333,0.464,0.2613333333333333,0.21866666666666668,0.056,119.86784305978328,51.66325378417969,7.904255319148936,./MASTgraded/51_mel1/performances/51_mel1_per116658_pass.wav,3.5
0.5683824440875667,0.3156592796958139,0.1435373989254206,0.01712990386509772,28.24299540201823,67.34333336198345,4.896,0.5946666666666667,0.33066666666666666,0.04,0.034666666666666665,76.9937086714075,26.83844757080078,6.872340425531915,./MASTgraded/51_mel1/performances/51_mel1_per120959_pass.wav,3.8333333333333335
0.6165154439094969,0.4231547705710325,0.30032023993468004,0.13923904140082022,34.03163382975261,36.72637425732838,5.402666666666667,0.5093333333333333,0.256,0.192,0.042666666666666665,84.74023940715384,48.759681701660156,7.648936170212766,./MASTgraded/51_mel1/performances/51_mel1_per126659_fail.wav,3.3333333333333335
0.5877731944052044,0.3682600785483872,0.15986118565296972,0.008234211178644915,23.66431660970052,23.57048539655397,4.997333333333334,0.536,0.392,0.048,0.024,52.35518548843709,29.879974365234375,6.5212765957446805,./MASTgraded/51_mel1/performances/51_mel1_per129959_pass.wav,4.0
0.6849854307143569,0.5464702823570946,0.371949640452706,0.08158109897335673,48.46532602945963,68.9461758213333,5.8213333333333335,0.37333333333333335,0.296,0.26666666666666666,0.064,122.25781615236973,58.37603759765625,8.042553191489361,./MASTgraded/51_mel1/performances/51_mel1_per148060_pass.wav,3.6666666666666665
0.7831768251749384,0.7506345224988429,0.6682450479676433,0.5667829883365388,218.4223532397518,200.3681161583275,8.733021077283372,0.15456674473067916,0.1522248243559719,0.09601873536299765,0.5971896955503513,515.3492755355122,301.2273254394531,12.214953271028037,./MASTgraded/52_mel1/performances/52_mel1_per141060_fail.wav,1.0
0.8478211472926291,0.7874303754999109,0.7573554701797875,0.43302735618579435,74.6771266678178,83.69583248009698,6.737704918032787,0.14754098360655737,0.2927400468384075,0.41920374707259955,0.1405152224824356,175.58721296363902,67.54533386230469,8.83177570093458,./MASTgraded/52_mel1/performances/52_mel1_per146759_fail.wav,2.6666666666666665
0.5066328595175081,0.5346524452767638,0.15347768926706856,0.014175730499574345,34.96384038634825,53.35788240385469,5.245901639344262,0.48243559718969553,0.3559718969555035,0.07259953161592506,0.08899297423887588,94.17955345082505,36.38690185546875,7.457943925233645,./MASTgraded/52_mel1/performances/52_mel1_per113858_pass.wav,3.3333333333333335
0.8454308816698815,0.7762408290156895,0.6936560563616703,0.176800504072686,50.34850423844134,59.49591606732465,6.245901639344262,0.1288056206088993,0.5526932084309133,0.25526932084309134,0.06323185011709602,106.76219391154352,54.067626953125,7.841121495327103,./MASTgraded/52_mel1/performances/52_mel1_per119659_pass.wav,3.6666666666666665
0.8121661582724448,0.7586553188802316,0.46050398764851125,0.26040561584982863,79.84264736488217,100.37617481426031,6.482435597189696,0.3325526932084309,0.3091334894613583,0.0585480093676815,0.2997658079625293,227.74111710307753,128.67535400390625,9.80373831775701,./MASTgraded/52_mel1/performances/52_mel1_per121160_fail.wav,1.6666666666666667
0.5822071187016679,0.5811472655567562,0.34554630669528047,0.04864248751907752,30.519103860966773,38.178544011826304,5.274004683840749,0.477751756440281,0.3840749414519906,0.10304449648711944,0.0351288056206089,72.21840689115434,40.5062255859375,7.196261682242991,./MASTgraded/52_mel1/performances/52_mel1_per123858_pass.wav,4.0
0.637989639895029,0.5367593906411451,0.20722861851174207,0.06095811052845876,40.405671666880124,58.21857699777624,5.56440281030445,0.4168618266978923,0.36065573770491804,0.14754098360655737,0.07494145199063232,105.3197725955571,44.053741455078125,7.785046728971962,./MASTgraded/52_mel1/performances/52_mel1_per141859_pass.wav,4.0
0.8549748558610123,0.7047722545541338,0.534394853672748,0.3419119220136548,71.631855305799,67.99069351765797,6.648711943793911,0.25995316159250587,0.2529274004683841,0.24121779859484777,0.2459016393442623,173.33819465993722,98.12600708007812,9.205607476635514,./MASTgraded/52_mel1/performances/52_mel1_per141958_fail.wav,1.5
0.6124622816661714,0.43833545240979377,0.19905497787133714,0.009266838515624957,23.476458797410164,20.676121094028556,5.096018735362998,0.522248243559719,0.4238875878220141,0.03747072599531616,0.01639344262295082,49.07926128066589,32.02880859375,6.4485981308411215,./MASTgraded/52_mel1/performances/52_mel1_per142159_pass.wav,4.0
0.679134618686152,0.5415339116179578,0.4547777508785105,0.36992535876570165,83.28707070987174,117.0583103931121,6.339578454332552,0.42857142857142855,0.13114754098360656,0.2154566744730679,0.22482435597189696,245.76646608727,95.58432006835938,9.94392523364486,./MASTgraded/52_mel1/performances/52_mel1_per145859_fail.wav,2.5
0.8532693304043312,0.7965041737805935,0.5544432965609803,0.1240138622881448,43.98532626221275,41.17815893040078,6.0843091334894615,0.16393442622950818,0.5386416861826698,0.26697892271662765,0.03044496487119438,88.58102702203198,54.67999267578125,7.635514018691588,./MASTgraded/52_mel1/performances/52_mel1_per147659_pass.wav,3.5
0.9635422719588911,0.924821590111117,0.8267767461304179,0.5684575453398822,102.45548292959602,94.04848814767351,7.510538641686183,0.05620608899297424,0.2529274004683841,0.3747072599531616,0.3161592505854801,238.4673989554432,133.32431030273438,9.906542056074766,./MASTgraded/52_mel1/performances/52_mel1_per148858_pass.wav,4.0
0.6285819483733425,0.5825976254351789,0.33942498810764227,0.09525144993400239,43.256505675840714,75.6488337761594,5.311475409836065,0.5409836065573771,0.3044496487119438,0.06791569086651054,0.08665105386416862,127.01063295168298,39.547515869140625,7.953271028037383,./MASTgraded/52_mel1/performances/52_mel1_per151985_fail.wav,3.0
0.6624685441144249,0.7046785759618753,0.3483700622029154,0.20026917689132118,73.05764756213865,117.4649983683228,6.065573770491803,0.45901639344262296,0.2576112412177986,0.12646370023419204,0.15690866510538642,231.27788422486492,65.41934204101562,9.616822429906541,./MASTgraded/52_mel1/performances/52_mel1_per152658_fail.wav,2.8333333333333335
0.9120826153954079,0.9111190249641329,0.8736771459803415,0.6833357049883351,259.4401891918316,229.0642938941237,9.210772833723654,0.08665105386416862,0.14754098360655737,0.11943793911007025,0.6463700234192038,600.8734913763599,374.8855171203613,12.74766355140187,./MASTgraded/52_mel1/performances/52_mel1_per153895_fail.wav,1.8333333333333333
0.4982286763916363,0.35067715416072665,0.18961052511592055,0.1460096168398039,37.556962810578895,48.0122570462148,5.400468384074942,0.4894613583138173,0.2529274004683841,0.1873536299765808,0.0702576112412178,97.76397533951518,50.57518005371094,7.841121495327103,./MASTgraded/52_mel1/performances/52_mel1_per124159_pass.wav,3.8333333333333335
0.7738253802598065,0.7637240018947682,0.5652005026646788,0.4644171676591198,176.2663948720177,281.066928062906,7.4543325526932085,0.2388758782201405,0.234192037470726,0.20140515222482436,0.3255269320843091,567.5728948004892,164.14813232421875,12.009345794392523,./MASTgraded/52_mel1/performances/52_mel1_per125985_fail.wav,2.6666666666666665
0.6639645593368342,0.6297401050521091,0.4630708177279902,0.28199140093268343,118.03389959759679,152.8617458568995,6.983606557377049,0.3044496487119438,0.2786885245901639,0.13817330210772832,0.2786885245901639,365.46878451053226,205.45867919921875,11.280373831775702,./MASTgraded/52_mel1/performances/52_mel1_per132685_fail.wav,2.0
0.7706204671810533,0.7194566435054952,0.6602716844048065,0.5052715650282972,141.71823656664762,154.37503538360667,7.496868475991649,0.2881002087682672,0.09603340292275574,0.19832985386221294,0.4175365344467641,383.1525679819286,236.6518325805664,11.475,./MASTgraded/53_mel1/performances/53_mel1_per108658_fail.wav,1.3333333333333333
0.9481470040765011,0.9151959602450443,0.6911472814471997,0.46940381883572363,89.25574881827657,99.98254970257604,7.231732776617954,0.09812108559498957,0.26931106471816285,0.267223382045929,0.3653444676409186,188.27238850543895,120.88847351074219,9.233333333333333,./MASTgraded/53_mel1/performances/53_mel1_per115558_fail.wav,2.5
0.5891626600005659,0.4568399788971942,0.17379180281968737,0.03278684676584621,24.728677317562333,20.610792290356272,5.068893528183716,0.48851774530271397,0.40292275574112735,0.10020876826722339,0.008350730688935281,52.550307210286455,36.33128356933594,6.658333333333333,./MASTgraded/53_mel1/performances/53_mel1_per116160_pass.wav,4.0
0.7103038350226641,0.6722667397291647,0.4220066627288335,0.14473840814260497,39.15191864674922,47.95237873091899,5.65553235908142,0.3298538622129436,0.4759916492693111,0.1419624217118998,0.05219206680584551,91.98736566404502,44.3336181640625,7.616666666666666,./MASTgraded/53_mel1/performances/53_mel1_per116558_fail.wav,3.0
0.9984992056825619,0.9835368861470641,0.9794906910272994,0.9815537222174447,366.056643391763,172.72771194262518,10.897703549060543,0.012526096033402923,0.0041753653444676405,0.10438413361169102,0.8789144050104384,566.7411138534546,506.3709602355957,12.575,./MASTgraded/53_mel1/performances/53_mel1_per152659_fail.wav,1.1666666666666667
0.7238931779440004,0.6457474342480712,0.3936254263478545,0.1824655732156272,43.049116865515956,52.8356249692257,5.67223382045929,0.40292275574112735,0.2985386221294363,0.22755741127348644,0.0709812108559499,106.19212757547696,60.04924011230469,7.833333333333333,./MASTgraded/53_mel1/performances/53_mel1_per154895_pass.wav,3.3333333333333335
0.7815341746988704,0.7274502735218026,0.290414828147661,0.045965260230629204,39.60525043691374,53.07881576530429,5.755741127348643,0.36325678496868474,0.3653444676409186,0.22964509394572025,0.04175365344467641,89.69325426568588,53.747100830078125,7.558333333333334,./MASTgraded/53_mel1/performances/53_mel1_per156060_pass.wav,3.6666666666666665
0.7722824240552306,0.7239794518836742,0.5571827539559874,0.37780086487278214,104.35236737779138,133.66320120790985,6.81419624217119,0.33194154488517746,0.22964509394572025,0.11482254697286012,0.3235908141962422,300.89298731933036,165.1549301147461,10.541666666666666,./MASTgraded/53_mel1/performances/53_mel1_per156160_fail.wav,2.0
0.8845279463682568,0.9100883443225749,0.7135749417741251,0.5036496526834626,190.9272352822265,207.81246116258686,8.058455114822547,0.22755741127348644,0.1732776617954071,0.07724425887265135,0.5219206680584552,516.2446075439453,256.78135681152344,12.325,./MASTgraded/53_mel1/performances/53_mel1_per134758_fail.wav,1.0
0.9123523081942443,0.861534467271338,0.6003918535041392,0.4469513333750475,90.47824886117698,111.86157888210394,6.939457202505219,0.2254697286012526,0.25052192066805845,0.325678496868476,0.19832985386221294,236.79085159301758,90.04782104492188,9.766666666666667,./MASTgraded/53_mel1/performances/53_mel1_per135059_pass.wav,2.8333333333333335
0.5409591365149481,0.4723568620255601,0.14955679728173876,0.007825193341653658,28.935485580208905,53.61100454905178,5.073068893528184,0.5302713987473904,0.36325678496868474,0.07515657620041753,0.031315240083507306,73.30969347606103,33.40220642089844,7.05,./MASTgraded/53_mel1/performances/53_mel1_per145659_pass.wav,4.0
0.6011063582725374,0.47132407488117073,0.0890054878981928,0.015009226955290276,23.907017025979926,25.11522415286928,4.918580375782881,0.5803757828810021,0.32150313152400833,0.07515657620041753,0.022964509394572025,56.71501623243093,30.917327880859375,6.708333333333333,./MASTgraded/53_mel1/performances/53_mel1_per147558_pass.wav,3.6666666666666665
0.8789049068166315,0.8106284493654035,0.46050353810171707,0.0842751535351868,53.97642930035551,126.95603248390972,5.88517745302714,0.29436325678496866,0.5177453027139874,0.13569937369519833,0.05219206680584551,147.69498224258422,41.25975036621094,7.883333333333334,./MASTgraded/53_mel1/performances/53_mel1_per149558_pass.wav,4.0
0.7806717573258328,0.7129929928637527,0.5014395033982895,0.2254171904985101,90.89450276302395,152.9597103126392,6.734864300626305,0.24217118997912318,0.302713987473904,0.25260960334029225,0.20250521920668058,256.0671608289083,87.83404541015625,9.708333333333334,./MASTgraded/53_mel1/performances/53_mel1_per156759_pass.wav,3.0
0.8445893746054632,0.7999177542949792,0.4250495975244254,0.0052107614784180955,36.448834998187046,42.78578547457908,5.734864300626305,0.2839248434237996,0.5949895615866388,0.09394572025052192,0.027139874739039668,72.25034650166829,43.3758544921875,7.191666666666666,./MASTgraded/53_mel1/performances/53_mel1_per159060_pass.wav,4.0
0.9347392414237119,0.9204050845547121,0.8174712649282325,0.7922620569154243,275.75119125052885,186.79586233112428,9.711899791231733,0.07724425887265135,0.11691022964509394,0.033402922755741124,0.7724425887265136,528.91958610937,329.52587890625,12.433333333333334,./MASTgraded/53_mel1/performances/53_mel1_per165759_fail.wav,1.0
0.8674003050749799,0.821247903774765,0.7363126493904218,0.691684032396525,148.22318953891636,175.83811140931513,7.747390396659708,0.14613778705636743,0.11899791231732777,0.3674321503131524,0.3674321503131524,405.6507451931636,145.39286470413208,11.241666666666667,./MASTgraded/53_mel1/performances/53_mel1_per168259_fail.wav,2.6666666666666665
0.778539405793328,0.6365713488320359,0.5362530894195027,0.3261532138791066,92.59702597350069,128.29637182710042,6.538622129436326,0.3653444676409186,0.24008350730688935,0.14613778705636743,0.24843423799582465,282.49554382363954,98.29864883422852,10.308333333333334,./MASTgraded/53_mel1/performances/53_mel1_per176060_fail.wav,1.8333333333333333
0.6307442655770283,0.5797078449067877,0.49468522707193946,0.35921906048031765,124.00666431936442,166.1855754977442,6.837160751565762,0.3757828810020877,0.2254697286012526,0.06889352818371608,0.3298538622129436,386.0354087330401,210.13095092773438,11.341666666666667,./MASTgraded/53_mel1/performances/53_mel1_per183659_fail.wav,1.5
0.9090744782523159,0.8832040694235337,0.4245745180309898,0.09278725829513329,59.04417350402176,108.84252262101108,6.296450939457203,0.21085594989561587,0.44258872651356995,0.2567849686847599,0.08977035490605428,149.53454991380374,54.85760498046875,8.266666666666667,./MASTgraded/53_mel1/performances/53_mel1_per156758_pass.wav,3.1666666666666665
0.7926780973953537,0.7130949663930175,0.25315642011261164,0.06489940708114192,37.087126847240974,40.834493255259616,5.670644391408114,0.3412887828162291,0.45346062052505964,0.162291169451074,0.04295942720763723,81.88729557763962,45.258880615234375,7.466666666666667,./MASTgraded/53_mel2/performances/53_mel2_per156758_pass.wav,4.0
0.8671961273698633,0.7682555492159016,0.49132026151548075,0.17492668450290152,50.550715807229636,52.244638684764915,6.231503579952268,0.26014319809069214,0.4033412887828162,0.26968973747016706,0.06682577565632458,116.0539255187625,71.73104858398438,8.304761904761905,./MASTgraded/53_mel2/performances/53_mel2_per108658_fail.wav,2.6666666666666665
0.8028590396692226,0.731803479440819,0.5901804223125962,0.39154604502509943,80.59035903222521,73.42013411981742,6.825775656324582,0.2577565632458234,0.2100238663484487,0.2052505966587112,0.3269689737470167,189.4397498721168,135.9609375,9.40952380952381,./MASTgraded/53_mel2/performances/53_mel2_per115558_fail.wav,2.0
0.5671163123401137,0.46209524511201666,0.22614582739748892,0.007513600728945032,27.982907394662963,31.02179338939396,5.181384248210024,0.4606205250596659,0.43675417661097854,0.06682577565632458,0.03579952267303103,64.02804441139811,35.05955123901367,6.876190476190477,./MASTgraded/53_mel2/performances/53_mel2_per116160_pass.wav,2.8333333333333335
0.6742824965300406,0.3895406545424671,0.1899949828789827,0.00690359834863082,23.308255748561002,20.923309820348237,5.028639618138425,0.5322195704057279,0.39618138424821003,0.059665871121718374,0.011933174224343675,49.7673100017366,32.80052185058594,6.533333333333333,./MASTgraded/53_mel2/performances/53_mel2_per116558_pass.wav,4.0
0.5895715120309963,0.4788902329488086,0.19701311523224718,0.007175515352753011,22.56534888365957,21.05737163632774,4.957040572792363,0.5155131264916468,0.4152744630071599,0.050119331742243436,0.01909307875894988,48.18881317618347,28.008636474609375,6.533333333333333,./MASTgraded/53_mel2/performances/53_mel2_per149558_pass.wav,4.0
0.7226966378323888,0.6590211073912825,0.4700837714447075,0.32324773001361107,99.34481332282178,118.63052279002196,6.866348448687351,0.2911694510739857,0.2935560859188544,0.10501193317422435,0.31026252983293556,289.4358303705851,189.64147186279297,10.761904761904763,./MASTgraded/53_mel2/performances/53_mel2_per154895_fail.wav,1.1666666666666667
0.8019046299409616,0.727137919455461,0.4265035333285228,0.2880290641667191,87.84323962569806,109.97339655077647,6.694510739856802,0.2720763723150358,0.30787589498806683,0.1766109785202864,0.24343675417661098,251.26884611901784,89.63462293148041,9.99047619047619,./MASTgraded/53_mel2/performances/53_mel2_per156060_fail.wav,2.5
0.9449827115021708,0.9414802268579919,0.896623559576808,0.8059112920064294,282.4244888650347,206.12218057474198,9.806682577565633,0.050119331742243436,0.10501193317422435,0.05250596658711217,0.7923627684964201,587.596737177599,416.4090943336487,12.752380952380953,./MASTgraded/53_mel2/performances/53_mel2_per156160_fail.wav,1.3333333333333333
0.6934307712234228,0.5000505851054906,0.34804537530227375,0.1811534309146819,65.9819225084241,93.21359880353315,6.198090692124105,0.360381861575179,0.2529832935560859,0.21479713603818615,0.1718377088305489,182.73467297213418,74.56843566894531,9.085714285714285,./MASTgraded/53_mel2/performances/53_mel2_per156759_pass.wav,3.1666666666666665
0.7597696825519026,0.6778729997666632,0.46490586782152654,0.14698956087961246,44.54724592283404,48.50932058399819,5.871121718377088,0.3198090692124105,0.3818615751789976,0.20763723150357996,0.09069212410501193,102.61117994217645,55.23582458496094,7.847619047619047,./MASTgraded/53_mel2/performances/53_mel2_per159060_fail.wav,2.6666666666666665
0.6454717466047328,0.584742740444973,0.333412556129066,0.20969836461024405,42.43427478057957,49.08618225511602,5.620525059665871,0.4152744630071599,0.29594272076372313,0.1957040572792363,0.09307875894988067,108.93538542247954,56.617008209228516,8.038095238095238,./MASTgraded/53_mel2/performances/53_mel2_per165759_fail.wav,2.3333333333333335
0.6096587542905251,0.5272784105159811,0.3837372345292429,0.17991041264299348,43.46410504815687,51.51855929920275,5.761336515513126,0.3436754176610978,0.3723150357995227,0.22911694510739858,0.05489260143198091,102.24288597064358,56.78712463378906,7.771428571428571,./MASTgraded/53_mel2/performances/53_mel2_per176060_pass.wav,3.3333333333333335
0.6277089285583797,0.42903306573528405,0.18036044203066864,0.07323975640821825,29.25215353644264,36.8611812856483,5.195704057279237,0.5751789976133651,0.2649164677804296,0.10739856801909307,0.05250596658711217,75.85881185985747,28.816539764404297,7.247619047619048,./MASTgraded/53_mel2/performances/53_mel2_per176558_pass.wav,3.5
0.5756237471820947,0.43272271859368,0.1248459752976372,0.08145717988287433,29.61060061488914,33.67392129836946,5.164677804295943,0.5417661097852029,0.2840095465393795,0.13365155131264916,0.0405727923627685,75.64459763481503,34.408714294433594,7.228571428571429,./MASTgraded/53_mel2/performances/53_mel2_per185985_pass.wav,3.3333333333333335
0.8780436359680204,0.831327868100792,0.5294756853088691,0.3074820379641045,74.3932145290379,81.03050850092794,6.689737470167064,0.24821002386634844,0.3341288782816229,0.1288782816229117,0.28878281622911695,186.55000157129197,111.40510559082031,9.41904761904762,./MASTgraded/53_mel2/performances/53_mel2_per134758_fail.wav,1.6666666666666667
